protein1	protein2	cost
GRB2	ERBB3	57.271284253105414
GRB2	PIK3R2	58.68560300448483
GRB2	RET	30.267108775428447
GRB2	MED28	75.76278769950325
GRB2	IRS2	46.17358552246078
GRB2	VCP	155.2675110897318
GRB2	NPM1	122.83322026227269
GRB2	PIK3R1	70.14443422414173
GRB2	ITK	44.362146025637664
GRB2	MAP3K1	70.14271166700073
GRB2	JAK1	57.271284253105414
GRB2	PTPN6	80.99382692526635
GRB2	ZAP70	54.33231082882449
GRB2	MUC1	46.43033876960552
GRB2	FASLG	57.271284253105414
GRB2	GAB2	40.496913462633174
GRB2	PDGFRA	51.22499389946279
GRB2	ERRFI1	36.22154055254966
GRB2	KIT	60.06662967072483
GRB2	INPP5D	46.17358552246078
GRB2	DNM1	43.189358695420985
GRB2	HELZ	17.767054274835846
GRB2	PAK1	68.96375859826666
GRB2	BTK	46.017762316995864
GRB2	SOS1	48.82771584892204
GRB2	ANXA2	42.4735211631906
GRB2	IQGAP1	68.96375859826666
GRB2	LY6G6F	18.11077027627483
GRB2	SYNJ1	29.051436710626987
GRB2	HSPA5	90.49100718952747
GRB2	DOCK1	33.88214869219483
GRB2	PPARA	42.82704142425644
GRB2	VAV2	33.88214869219483
GRB2	VAV3	22.181073012818832
GRB2	KRT8	33.88214869219483
GRB2	ARAP1	22.181073012818832
GRB2	MYH9	64.03124237432849
GRB2	CD28	28.635642126552707
GRB2	EPOR	47.916594202843754
GRB2	MAP4K1	42.4735211631906
GRB2	FRS2	40.496913462633174
GRB2	BLNK	46.17358552246078
GRB2	WASL	52.80151512977634
GRB2	PTPRE	25.12941896065169
GRB2	CD22	22.181073012818832
GRB2	SYN1	17.684335929703593
GRB2	PDGFRB	52.012017950740855
GRB2	SYK	74.67261881037787
GRB2	SH2B2	31.36877428271624
GRB2	FN1	64.03124237432849
GRB2	LMX1A	17.971707736553743
GRB2	AXL	27.516919132322315
GRB2	ADRB2	51.11749847798273
GRB2	LAT	52.80151512977634
GRB2	PTPRA	28.635642126552707
GRB2	EPHA2	40.496913462633174
GRB2	DAG1	36.98587318650484
GRB2	MAP2	28.635642126552707
GRB2	MST1R	28.635642126552707
GRB2	PTPN1	49.70576160602598
GRB2	IRS4	88.72429205127533
GRB2	CSF3R	31.36877428271624
GRB2	PDCD6IP	55.84351977748591
GRB2	ALK	40.496913462633174
GRB2	SOS2	22.664298142718742
GRB2	FGFR3	38.41874542459709
GRB2	ASAP1	33.238641384881724
GRB2	SH2B1	27.33667254807465
GRB2	REPS2	18.957354819086166
GRB2	ASAP2	22.181073012818832
GRB2	LAT2	11.157468248141065
GRB2	WIPF2	28.635642126552707
GRB2	MAP4K5	18.3022372158135
GRB2	PIK3CB	33.88214869219483
GRB2	PIK3C2B	22.181073012818832
GRB2	RBBP6	47.77050468346468
GRB2	MAP4K3	12.806248474865697
GRB2	PTPN23	38.41874542459709
GRB2	WDR44	19.65887630985256
GRB2	GAREM	22.181073012818832
GRB2	UBASH3B	51.22499389946279
GRB2	SYNM	10.764204533406907
GRB2	SOCS4	31.36877428271624
GRB2	LRRK1	28.635642126552707
GRB2	DNM3	12.806248474865697
GRB2	PSTPIP2	25.612496949731394
GRB2	DBN1	42.4735211631906
GRB2	ELMO2	11.018564853871515
GRB2	SNX18	15.267423603921928
GRB2	DOCK4	18.11077027627483
GRB2	PEAK1	14.972111023157927
GRB2	PIK3AP1	18.11077027627483
GRB2	GAREML	12.806248474865697
GRB2	WIPF3	12.806248474865697
GRB2	ARHGEF5	18.11077027627483
GRB2	ARL6IP4	16.208477936564837
GRB2	PLEKHS1	18.11077027627483
GRB2	TMEM128	12.806248474865697
GRB2	TSPAN2	18.11077027627483
PRRC2A	BTRC	15.88797953856223
PRRC2A	FBXW11	15.341475694906539
PRRC2A	ATXN1L	5.014911039898547
SLC4A1	SLC4A1AP	2.945411247758724
SLC4A1	CDKN2A	10.71452137975428
SLC4A1	CA2	2.8284271247461903
SLC4A1	CA4	2.8284271247461903
SLC4A1AP	PPP4R2	6.748784997814342
SLC4A1AP	SOCS2	11.215791883194973
BCL3	BARD1	24.419036695579695
BCL3	NFKB1	25.92705242855931
BCL3	RXRA	30.199337741083
BCL3	CTBP2	24.269322199023197
BCL3	KAT5	31.995590082819167
BCL3	NCOA1	27.290485267291558
BCL3	HDAC3	41.58124577258358
BCL3	GSK3B	34.94230833136442
BCL3	RUVBL2	34.628105898567135
BCL3	JUN	41.121770389904185
BCL3	FOS	24.979190803444393
BCL3	HDAC1	71.3582510996451
BCL3	NFKB2	17.972200755611432
BCL3	CTBP1	33.19638534539567
BCL3	N4BP2	4.358898943540674
BCL3	TBL1XR1	12.130567539163662
BCL3	COPS5	36.101898412064486
BCL3	PIR	2.8551439980101945
BARD1	BRCA1	62.72020868362984
BARD1	MSH6	23.877661944109295
BARD1	RBBP8	20.626944988202844
BARD1	ESR1	43.85560314374856
BARD1	HAP1	21.696883473877087
BARD1	XRCC6	48.51570634748096
BARD1	XRCC5	45.51176673023805
BARD1	CBX5	37.05514506196388
BARD1	BRCA2	25.294881722970917
BARD1	RAD51	21.330760611056583
BARD1	FKBP1A	17.930486317860364
BARD1	TP53	110.34879366863727
BARD1	MAGED1	21.696883473877087
BARD1	CBX3	38.406139584284375
BARD1	CSTF2	19.081046862054244
BARD1	CSTF1	14.525710731074193
BARD1	NPC2	9.70314126949619
BARD1	AURKB	32.10244494102999
BARD1	GIT1	26.978679079551696
BARD1	MT2A	8.500401381846224
BARD1	CHD3	40.78398532217194
BARD1	LGALS8	13.199789916568486
BARD1	KAT7	20.603354290121224
BARD1	HNRNPC	27.444627961887203
BARD1	UBE2D1	52.253014883145305
BARD1	BRE	20.198699268726866
BARD1	EWSR1	33.660325081544705
BARD1	UBE2D3	54.60262599637802
BARD1	TCERG1	20.308229575644344
BARD1	HERC2	37.60644016786258
BARD1	BRCC3	21.696883473877087
BARD1	BRIP1	15.19033573946082
BARD1	RAD50	23.76774501240706
BARD1	POLR2A	58.75543820089625
BARD1	NBN	27.597420341259188
BARD1	CDK9	46.53463077540643
BARD1	TERF2	31.19123522919969
BARD1	TOPBP1	20.7066900044181
BARD1	COMMD1	25.967558554184606
BARD1	FKBP3	9.338850315342262
BARD1	CAP1	15.845163341604708
BARD1	POLR2H	24.419036695579695
BARD1	NR1H3	17.715431173207925
BARD1	BACH1	19.40628253899238
BARD1	LGALS3	18.580100963609798
BARD1	UIMC1	18.11590054599167
BARD1	FAM175A	15.845163341604708
BARD1	HIST1H3A	36.31850952538858
BARD1	UBE2W	20.198699268726866
BARD1	HIST2H2AC	23.761596300546834
BARD1	UBXN1	25.67209873521448
BARD1	MRPS22	14.078182436555059
BARD1	TMEM248	5.602111223928593
BARD1	RBMY2BP	5.602111223928593
BARD1	OLA1	9.70314126949619
ADRB1	GIPC1	3.419197114983104
ADRB1	DLG4	4.715235820753775
ADRB1	ARRB1	5.745400348172243
GIPC1	RGS19	10.099504938362077
GIPC1	LRP2	15.968719422671315
GIPC1	MYO6	20.615528128088304
GIPC1	SH3BP4	10.908712114635716
GIPC1	LHCGR	4.123105625617661
GIPC1	LRP1	17.4928556845359
GIPC1	TPBG	4.123105625617661
GIPC1	ACTN1	19.339079605813716
GIPC1	ARHGEF12	9.871031760359216
GIPC1	ITGA6	5.830951894845301
GIPC1	ITGA5	10.908712114635716
GIPC1	CARD10	9.219544457292887
GIPC1	KIF1B	3.3763543177375674
GIPC1	SLC2A1	4.123105625617661
GIPC1	TYRP1	4.123105625617661
GIPC1	CD93	7.1414284285428495
BRCA1	ATF1	15.833275386677808
BRCA1	MSH2	50.67808950712155
BRCA1	MSH6	47.719495091401335
BRCA1	ITPR1	38.78344565432865
BRCA1	CTNNB1	147.25797336371173
BRCA1	RB1	113.64614063552789
BRCA1	ORC2	44.78326557725574
BRCA1	RPA1	72.64691258222585
BRCA1	YWHAZ	108.54746724409435
BRCA1	CDK2	114.72297937725818
BRCA1	RBBP8	41.2229389300816
BRCA1	RBL1	33.4898036589645
BRCA1	SMAD3	117.42271296844896
BRCA1	CCNB1	62.52006360121509
BRCA1	ARNT	55.88889931553028
BRCA1	PCNA	90.19789234749825
BRCA1	CREBBP	113.44278138665123
BRCA1	NUMA1	37.03963696811858
BRCA1	ESR1	87.64540028446325
BRCA1	SMARCA4	101.99874162469192
BRCA1	SUMO1	69.91785097292649
BRCA1	FLNA	67.1748983658836
BRCA1	KPNA2	65.28226681876491
BRCA1	UBE2I	135.2795642044191
BRCA1	BCL2	70.58575567223592
BRCA1	XRCC6	96.95861413582163
BRCA1	XRCC5	90.9552423586593
BRCA1	MRE11A	50.0692130425851
BRCA1	PIAS4	55.97908197156967
BRCA1	YBX1	50.979733074626836
BRCA1	RELA	114.17537253041752
BRCA1	NOP2	50.0692130425851
BRCA1	MCRS1	34.48993243053104
BRCA1	AKT1	131.56164165946723
BRCA1	EZH2	90.77519387625861
BRCA1	TLE4	25.806482433047332
BRCA1	GNB2L1	76.75465016892376
BRCA1	AR	133.41354980809405
BRCA1	BRCA2	50.551808089178245
BRCA1	RAD51	42.62951408968621
BRCA1	ATM	77.59027615921141
BRCA1	ABL1	99.51059277323145
BRCA1	TP53	220.53200728523106
BRCA1	WWOX	77.5668913086573
BRCA1	NUFIP1	33.5874491829418
BRCA1	RPGRIP1	13.034137429140031
BRCA1	NCOA3	61.67495196515265
BRCA1	CBX3	76.75465016892376
BRCA1	CDKN2A	59.97890706034006
BRCA1	STAT5A	51.26446272079806
BRCA1	FLII	24.127079061862474
BRCA1	CSTF2	38.13346232155821
BRCA1	CSTF1	29.02962541111005
BRCA1	PIAS1	64.40909563371899
BRCA1	STAT1	75.93372121672083
BRCA1	NMI	51.30567609377116
BRCA1	HSPA8	121.09514288056523
BRCA1	USP7	107.92677382161501
BRCA1	PGR	19.162453175319477
BRCA1	UBE2D2	107.30057926163009
BRCA1	MAP3K3	29.637111588378538
BRCA1	TP63	54.84807483991145
BRCA1	NCOA1	70.09551410158188
BRCA1	PRMT1	79.16637693338905
BRCA1	FANCA	50.706342471917424
BRCA1	UBE2L3	76.41712906351144
BRCA1	PABPC1	83.03039660531182
BRCA1	HDAC2	130.0836313271215
BRCA1	PPFIA1	40.36709008037924
BRCA1	NCOA2	46.96121600592708
BRCA1	LMO4	27.945533649289384
BRCA1	PPP1CA	117.95524501100383
BRCA1	NELFB	29.62134590369453
BRCA1	CSNK2B	78.37071476019754
BRCA1	XIAP	92.32306711755643
BRCA1	UBE2D1	104.42762331855215
BRCA1	MLH1	49.79766509418286
BRCA1	ASH2L	59.24269180738906
BRCA1	UBC	174.32066996456854
BRCA1	BRE	40.36709008037924
BRCA1	BABAM1	30.960913223796695
BRCA1	CDK4	68.10149245943131
BRCA1	CDKN2D	14.707817837962015
BRCA1	RPL31	81.50677365081383
BRCA1	USP2	30.51647750609432
BRCA1	RUVBL2	88.94216652985804
BRCA1	CLK2	50.0692130425851
BRCA1	UBE2D3	109.12331991761853
BRCA1	CSNK1D	52.513033659979605
BRCA1	SRSF1	43.860214461420625
BRCA1	JUNB	44.78326557725574
BRCA1	MYC	130.56453363752982
BRCA1	PARP1	85.02888208248986
BRCA1	JUN	105.62112062192764
BRCA1	POLB	33.5874491829418
BRCA1	RICTOR	42.501263495549914
BRCA1	RBBP7	68.58600114358535
BRCA1	RBBP4	89.56653115451148
BRCA1	MTA2	67.1748983658836
BRCA1	SNRNP200	64.3150686562739
BRCA1	EIF4G1	48.80143225325036
BRCA1	HERC2	75.15645129728125
BRCA1	PPP1CB	59.567689582569095
BRCA1	MNAT1	33.08813297423497
BRCA1	RPL3	83.03039660531182
BRCA1	VCP	135.74205979015028
BRCA1	BRCC3	43.36121044237384
BRCA1	NPM1	107.38649838614421
BRCA1	RPL34	22.39163278862787
BRCA1	TONSL	40.069050431081564
BRCA1	EBNA1BP2	45.36914858829516
BRCA1	PSMA7	75.10381956387765
BRCA1	SMARCC2	55.34618112683907
BRCA1	CCAR2	46.16153355877822
BRCA1	BLM	73.41587773508611
BRCA1	TP53BP1	56.13187754162224
BRCA1	BRIP1	30.35787814789664
BRCA1	FANCD2	68.6985598783414
BRCA1	SMC1A	42.24826611464367
BRCA1	SMC3	53.693249193072106
BRCA1	SMARCA2	51.31423083033303
BRCA1	ATR	64.3150686562739
BRCA1	H2AFX	86.57902124814903
BRCA1	RAD50	47.49982616003342
BRCA1	MSH3	31.23197947190913
BRCA1	NUP153	45.22134041608485
BRCA1	POLR2A	117.42271296844896
BRCA1	MED21	47.698467482170855
BRCA1	TUBG1	67.1748983658836
BRCA1	FHL2	33.35910472821367
BRCA1	ELK4	15.90846819334784
BRCA1	JUND	37.132322201649
BRCA1	NBN	55.15343033135411
BRCA1	CDK16	21.617219926530826
BRCA1	CHEK2	67.1748983658836
BRCA1	CHEK1	47.8362497679427
BRCA1	KDM1A	105.02606731995921
BRCA1	XIST	11.195816394313935
BRCA1	CLSPN	27.55596174709368
BRCA1	SP1	102.03359794024378
BRCA1	EZR	57.08768626520876
BRCA1	MDC1	54.26245898437486
BRCA1	MED17	50.591318918011886
BRCA1	HSP90AA1	147.9927613862435
BRCA1	PLK1	81.60463638637853
BRCA1	RBL2	45.16184285148138
BRCA1	CCND1	67.1748983658836
BRCA1	CDK9	92.99943562585752
BRCA1	ACACA	27.424037419955724
BRCA1	TERF2	62.335667533049225
BRCA1	H2AFY	35.40428007108585
BRCA1	CCNA2	64.01330542546755
BRCA1	TOPBP1	41.38230930389604
BRCA1	DHX9	61.33305531193475
BRCA1	RFC1	37.54683983938746
BRCA1	ANKRD28	40.36709008037924
BRCA1	SMARCA5	52.513033659979605
BRCA1	CASP1	25.03460652129255
BRCA1	AURKA	65.92520313296349
BRCA1	DDB1	103.82572998648372
BRCA1	COMMD1	51.89615238973571
BRCA1	GTF2I	44.78326557725574
BRCA1	RFC2	30.780077226631345
BRCA1	SKP2	87.44212136520082
BRCA1	EIF3B	57.08768626520876
BRCA1	TUBB	61.32201188851896
BRCA1	AHR	53.693249193072106
BRCA1	SMARCC1	68.10149245943131
BRCA1	POU2F1	51.30567609377116
BRCA1	UBE2N	77.5668913086573
BRCA1	UBE2K	51.30567609377116
BRCA1	HSPD1	58.175168481492975
BRCA1	TOP2A	37.32594043389386
BRCA1	BRD7	35.575928718483176
BRCA1	SMARCB1	71.6882033122796
BRCA1	HNRNPA2B1	44.189554643117155
BRCA1	UBE2E1	57.46915819608965
BRCA1	UBE2E2	41.14410906672922
BRCA1	UBE2E3	51.233746727341874
BRCA1	RPSA	83.8071025616704
BRCA1	POLR2H	48.80143225325036
BRCA1	TOP1	55.97908197156967
BRCA1	PYCARD	29.62134590369453
BRCA1	MKI67	20.5220205269645
BRCA1	HNRNPD	63.37054117774619
BRCA1	RAD18	52.67857123208862
BRCA1	DNAJA1	38.871591793271044
BRCA1	RPS13	94.33762577147252
BRCA1	ATRIP	31.176353466318467
BRCA1	PPP2R5C	27.59923299815159
BRCA1	ERCC6	43.36121044237384
BRCA1	PPP6C	46.88192042774931
BRCA1	TPX2	15.655528485317438
BRCA1	ENO1	47.49982616003342
BRCA1	KIF20A	23.213854725970315
BRCA1	FBXO44	25.03460652129255
BRCA1	BACH1	38.78344565432865
BRCA1	BRAP	40.36709008037924
BRCA1	ZNF350	19.391722827164326
BRCA1	ERCC5	33.5874491829418
BRCA1	PRKAA2	28.07085826549643
BRCA1	BORA	22.39163278862787
BRCA1	UIMC1	36.20461790623662
BRCA1	BAP1	51.57808099751506
BRCA1	FAM175A	31.666550773355617
BRCA1	UBE2W	40.36709008037924
BRCA1	HIST2H2AC	47.487537962549126
BRCA1	SUPT16H	45.6630435595555
BRCA1	SSFA2	19.391722827164326
BRCA1	HMMR	19.557449438007403
BRCA1	HIST1H2AB	25.41237307055355
BRCA1	POLN	25.639673368790938
BRCA1	PALB2	37.132322201649
BRCA1	RPS27	50.0692130425851
BRCA1	PPP6R3	30.05271358497925
BRCA1	RPS7	85.2647973940063
BRCA1	CEP350	33.5874491829418
BRCA1	RPL28	43.36121044237384
BRCA1	UBXN1	51.30567609377116
BRCA1	RPL21	82.27211225986719
BRCA1	BRAT1	11.195816394313935
BRCA1	SNX3	15.833275386677808
BRCA1	IFI16	20.982638565754183
BRCA1	NAT10	31.666550773355617
BRCA1	TARS	17.373159863211736
BRCA1	ALDH9A1	11.195816394313935
BRCA1	INPP1	22.39163278862787
BRCA1	MAN2C1	9.923735115173184
BRCA1	TULP2	11.195816394313935
BRCA1	EIF5B	18.048847582748753
BRCA1	CRYZL1	13.768484647752564
BRCA1	HIBADH	10.756104616601618
BRCA1	CNRIP1	12.01239148876642
BRCA1	WBSCR16	19.391722827164326
BRCA1	OLA1	19.391722827164326
BRCA1	SETX	10.636017783136309
BRCA1	NOL11	9.67998092685792
ATF1	CSNK2A1	13.812693881632535
MSH2	MSH6	19.293212102149685
MSH2	RPA1	29.371482039586073
MSH2	PCNA	36.46742416058629
MSH2	ESR1	35.43543983914988
MSH2	XRCC6	39.200815181926984
MSH2	SNW1	30.775714385327756
MSH2	HUS1	11.416661078726682
MSH2	TP53	89.16210835251393
MSH2	ESR2	25.568691750553175
MSH2	MLH1	20.13342582551772
MSH2	ERCC1	12.468724454998926
MSH2	MAX	27.159121437285975
MSH2	RAD9A	18.10608095819065
MSH2	MYC	52.78784353569209
MSH2	HDAC6	36.77362426544718
MSH2	BLM	29.68237819984256
MSH2	ATR	26.00287908690387
MSH2	MSH3	12.627233443425622
MSH2	CHEK2	27.159121437285975
MSH2	CDK9	37.60010103780825
MSH2	OTUB1	22.175329794544904
MSH2	RAD1	10.714406976540689
MSH2	PMS2	12.80293262624923
MSH2	SUMO2	29.33520393860343
MSH2	USP10	17.99589578179951
MSH2	MUTYH	11.087664897272452
MSH2	EXO1	12.642048757042188
MSH2	SLX4	18.10608095819065
MSH2	POLK	9.200318781707066
MSH2	MCM9	21.708428455735717
MSH6	PCNA	34.33845050497819
MSH6	XRCC6	36.91226575125771
MSH6	CHAF1A	19.02664449884064
MSH6	HUS1	10.75015470403502
MSH6	AGR2	59.67165839008539
MSH6	MLH1	18.958033426237883
MSH6	RAD9A	17.049045254310112
MSH6	MYC	49.706081365461415
MSH6	HDAC6	34.62677460209796
MSH6	NCL	39.9835552753795
MSH6	BLM	27.94951653829533
MSH6	RAD1	10.08889830096024
MSH6	PMS2	12.055495512079007
MSH6	MUTYH	10.44036536866971
MSH6	HIST1H3A	27.632257184694886
MSH6	MCM9	20.44108716825139
ARVCF	CDH15	1.1170427554158506
ARVCF	ERBB2IP	4.4681710216634025
PSEN2	CAPN1	10.132884498574416
PSEN2	BCL2L1	19.562694736107563
PSEN2	KCNIP3	5.258437631785649
PSEN2	UBQLN1	22.61972324035614
PSEN2	TRAF6	29.48686614646731
PSEN2	PDCD4	10.132884498574416
PSEN2	KCNIP4	4.320676467689451
PSEN2	PSEN1	15.275898148081751
PSEN2	FHL2	9.10322692319592
PSEN2	NCSTN	6.8315893352947885
PSEN2	APH1A	7.483631165105358
PSEN2	DYNC1H1	14.00059191440407
PSEN2	PSENEN	6.531654659271032
PSEN2	FLNB	9.165538888849051
PSEN2	CIB1	8.083245510595289
PSEN2	ECSIT	9.812132777308287
CAPN1	FANCA	15.021138838613272
CAPN1	VIM	20.71231517720798
CAPN1	FANCG	14.551561958403253
CAPN1	BAG3	25.247922702722672
CAPN1	ATXN3	17.26822947568191
CAPN1	CAST	3.3141805145988124
CAPN1	RAD21	17.010958105554863
CAPN1	ECHS1	5.744562646538029
CAPN1	CAPNS1	4.265366908822961
CAPN3	TTN	2.1770535801953184
TTN	CDK2	22.3081608511175
TTN	ANK1	2.4822118340320336
TTN	OBSCN	2.3522387594476313
TTN	TCAP	3.460202526119656
TTN	FHL2	6.486758609006154
TTN	ANKRD23	1.8839513744358773
TTN	ANKRD1	4.354107160390637
TTN	ACTN1	10.211286422528142
TTN	TRIM63	7.53347283758406
TTN	NBR1	7.5207898660214765
ITPR1	CA8	4.898979485566356
ITPR1	BCL2	21.839964288276
ITPR1	EPB41L1	7.745966692414833
ITPR1	AKT1	40.70653530850996
ITPR1	RHOA	24.738633753705958
ITPR1	FKBP1A	11.087431886143003
ITPR1	CABP1	5.393891530482508
ITPR1	PRKG1	6.295762970705585
ITPR1	TRPC4	6.928203230275508
ITPR1	AHCYL1	5.999999999999999
ITPR1	ERLIN2	13.904108925896033
CA8	HSD17B14	2.8284271247461903
MAGI1	CTNNB1	45.56314299957806
MAGI1	CDH1	20.784609690826525
MAGI1	LRP2	13.416407864998737
MAGI1	ASIC3	4.3416746396358175
MAGI1	ACTN4	14.696938456699066
MAGI1	FCHSD2	3.4268147649
MAGI1	PTPN14	14.228734548631715
MAGI1	ATN1	11.378991991578067
MAGI1	BAI1	8.485281374238568
MAGI1	NET1	4.898979485566356
MAGI1	SYNPO	5.677413126387778
MAGI1	DDN	4.673491355002556
CTNNB1	YWHAZ	127.52254702600634
CTNNB1	CDK2	134.77759457714032
CTNNB1	SMAD3	137.94926603646718
CTNNB1	EGFR	229.32945733158664
CTNNB1	ARNT	65.65878478923423
CTNNB1	CREBBP	133.27360639017817
CTNNB1	SMARCA4	119.82904489313098
CTNNB1	FGFR1	58.320388880647435
CTNNB1	MAPK8	100.16985574512923
CTNNB1	LMNA	75.41153665056784
CTNNB1	LMNB1	42.4488269310312
CTNNB1	NFKB1	78.23469557433026
CTNNB1	LEF1	49.213819197457134
CTNNB1	KMT2A	80.00624975587844
CTNNB1	HNRNPA1	139.19770113044254
CTNNB1	AKT1	154.5598074399178
CTNNB1	EZH2	106.64351940933777
CTNNB1	CBL	136.05513588247965
CTNNB1	NEK2	39.856705438022466
CTNNB1	AR	156.73544589530474
CTNNB1	RXRA	91.12628599915614
CTNNB1	RPLP2	72.04165461731151
CTNNB1	NR5A1	39.45883931389772
CTNNB1	ARFGEF1	32.218007387174026
CTNNB1	CDH1	78.91767862779544
CTNNB1	CTNND1	52.61178575186362
CTNNB1	JADE1	39.45883931389772
CTNNB1	NONO	64.43601477434805
CTNNB1	UBE3A	104.0088009966671
CTNNB1	RNF4	72.04165461731151
CTNNB1	HNF4A	60.27437266367855
CTNNB1	DVL1	35.49164011431468
CTNNB1	TCF4	64.43601477434805
CTNNB1	YAP1	106.05961159349324
CTNNB1	CACYBP	43.426050734320405
CTNNB1	SKP1	118.22537003829952
CTNNB1	PPARG	101.88228501560023
CTNNB1	HSPA8	142.26366993789068
CTNNB1	USP7	126.7933507751269
CTNNB1	SIAH1	79.05945476067558
CTNNB1	XPO1	88.31850727119313
CTNNB1	SMAD7	84.21995013059554
CTNNB1	FANCA	59.57027009991036
CTNNB1	GSK3B	105.4381658887471
CTNNB1	ERBB2IP	52.61178575186362
CTNNB1	SLC9A3R1	61.69278726074873
CTNNB1	SOX6	29.410882339705484
CTNNB1	SERBP1	22.233385599180355
CTNNB1	CCNE1	72.04165461731151
CTNNB1	PRPF6	64.4941885065993
CTNNB1	SFN	75.55792479945436
CTNNB1	EMD	57.9002078423009
CTNNB1	SATB1	49.00814257494442
CTNNB1	ASH2L	69.59885056522127
CTNNB1	MAPK9	64.98911787493178
CTNNB1	HIF1A	142.8775699681374
CTNNB1	HNRNPK	89.55350780972066
CTNNB1	RUVBL2	104.4900622913041
CTNNB1	BTRC	117.86191237339314
CTNNB1	VCL	30.64777447499518
CTNNB1	JUP	63.079315151640635
CTNNB1	CTNNBIP1	22.781571499789035
CTNNB1	PARP1	99.89270030179348
CTNNB1	ERBB2	72.73226906577902
CTNNB1	HSP90AB1	106.85504199615478
CTNNB1	HDAC1	215.3230131685882
CTNNB1	HNRNPM	52.89268450293295
CTNNB1	HERC2	88.29447925591043
CTNNB1	RUVBL1	93.89231366861375
CTNNB1	PARD3	48.05162101723948
CTNNB1	PIK3R1	72.04342380848848
CTNNB1	FANCC	69.59885056522127
CTNNB1	MEN1	69.59885056522127
CTNNB1	RBBP5	67.06713054842886
CTNNB1	APC	66.4247935758961
CTNNB1	CTNNA1	45.43712005246687
CTNNB1	AXIN1	69.59885056522127
CTNNB1	CTBP1	100.16985574512923
CTNNB1	PSEN1	65.76473218982953
CTNNB1	FHL2	39.1905781816438
CTNNB1	MUC1	47.68732702101018
CTNNB1	SP1	119.86999440814013
CTNNB1	PLK1	95.86986546374972
CTNNB1	CAV1	50.31106615174989
CTNNB1	CREB1	54.48445453415903
CTNNB1	KAT2B	71.05226263614058
CTNNB1	HDAC7	68.3447144993671
CTNNB1	MAP3K2	52.61178575186362
CTNNB1	CDH3	29.410882339705484
CTNNB1	CCNA2	75.20341062452029
CTNNB1	CDH5	37.20215047547655
CTNNB1	PTPRF	37.20215047547655
CTNNB1	CHUK	89.13697998088377
CTNNB1	DHX9	72.05462853109893
CTNNB1	SMAD2	100.16985574512923
CTNNB1	DDX5	77.33422943098901
CTNNB1	SMARCA5	61.69278726074873
CTNNB1	NR4A1	40.104487545156196
CTNNB1	FYN	79.94000106792727
CTNNB1	DDB1	121.97540735738497
CTNNB1	SMURF1	96.65402216152206
CTNNB1	NOTCH1	88.23264701911646
CTNNB1	CDH2	34.799425282610635
CTNNB1	UBE2B	42.67533983551226
CTNNB1	IKBKB	96.77785149897113
CTNNB1	CA9	13.507678485948556
CTNNB1	ZBTB33	37.20215047547655
CTNNB1	IQGAP1	70.83078426785913
CTNNB1	SOX2	86.2496376803984
CTNNB1	AHR	63.079315151640635
CTNNB1	PTPN14	54.025488911861984
CTNNB1	CBY1	22.193762020151002
CTNNB1	COPS5	108.93722067735284
CTNNB1	TRRAP	84.21995013059554
CTNNB1	DLG5	22.781571499789035
CTNNB1	TBL1X	49.213819197457134
CTNNB1	TOP2A	43.85085267413376
CTNNB1	KAT2A	83.6678943131601
CTNNB1	EP400	60.27437266367855
CTNNB1	HNRNPA2B1	51.91428877251645
CTNNB1	FOXO4	37.20215047547655
CTNNB1	FUS	62.162512043305
CTNNB1	ARFGEF2	25.056548446406897
CTNNB1	PTPRK	22.8502451108678
CTNNB1	RPSA	98.45734266190726
CTNNB1	CRYAB	40.391108185777746
CTNNB1	CDH8	9.148590387730176
CTNNB1	CSNK1A1	73.16280377684454
CTNNB1	DDX1	40.952720143312035
CTNNB1	APC2	14.254498860304668
CTNNB1	HERC5	22.69725384831325
CTNNB1	SOCS2	100.16985574512923
CTNNB1	USP9X	76.16668636901278
CTNNB1	CDK5R1	39.33525019070013
CTNNB1	FBXW11	113.80777899687835
CTNNB1	PTGS2	39.45883931389772
CTNNB1	PECAM1	32.218007387174026
CTNNB1	CDH11	18.601075237738275
CTNNB1	FHIT	18.601075237738275
CTNNB1	FAF1	53.64641795770945
CTNNB1	TCF7L1	13.152946437965905
CTNNB1	TRIM33	47.780385028094436
